policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,prem_paying_term,dur_elapsed,ann_prem,PCODE
2704,28,F,16,1,154000,6,189,2178,1
2705,46,M,22,1,814000,12,148,21919,10
2706,43,M,22,1,109000,12,129,22113,8
2707,33,F,22,1,552000,12,69,3682,6
2708,35,M,16,1,559000,6,70,7205,6
2709,45,F,22,1,507000,12,259,11689,1
2710,33,F,16,1,117000,6,0,24933,5
2711,49,M,22,1,526000,12,71,8506,4
2712,25,F,22,1,327000,12,26,10971,8
2713,45,M,22,1,941000,12,171,2937,5
2714,42,M,16,1,854000,6,0,13121,8
2715,33,M,16,1,809000,6,181,17961,5
2716,26,F,22,1,980000,12,233,4188,4
2717,36,F,22,1,769000,12,230,4805,2
2718,28,F,22,1,307000,12,217,19186,9
2719,46,F,22,1,387000,12,47,21060,10
2720,46,F,22,1,789000,12,117,16708,10
2721,50,F,22,1,581000,12,39,16741,1
2722,47,F,22,1,254000,12,179,13300,6
2723,44,F,16,1,241000,6,45,21115,3
2724,56,M,22,1,406000,12,56,21781,9
2725,43,F,16,1,849000,6,101,13339,2
2726,57,F,16,1,648000,6,0,19377,3
2727,25,M,16,1,110000,6,0,14351,9
2728,42,M,22,1,755000,12,180,22883,5
2729,27,M,16,1,662000,6,111,4620,2
2730,54,F,16,1,738000,6,161,8888,6
2731,54,M,22,1,664000,12,57,17226,6
2732,31,M,16,1,393000,6,13,19130,5
2733,46,F,22,1,924000,12,249,10757,3
2734,44,F,16,1,146000,6,158,20853,8
2735,60,M,16,1,470000,6,60,16178,10
2736,58,F,16,1,506000,6,0,16057,10
2737,31,M,22,1,148000,12,157,12536,5
2738,27,F,22,1,821000,12,52,16660,3
2739,43,M,22,1,455000,12,186,10566,6
2740,53,F,22,1,849000,12,0,17679,7
2741,58,F,16,1,636000,6,0,17669,4
2742,30,F,22,1,920000,12,90,7764,10
2743,37,F,22,1,398000,12,248,7512,1
2744,26,M,16,1,293000,6,58,9710,7
2745,48,F,22,1,355000,12,142,17967,9
2746,44,F,22,1,172000,12,6,9919,9
2747,40,M,16,1,913000,6,0,8240,9
2748,56,M,16,1,493000,6,0,20769,5
2749,38,M,16,1,693000,6,45,20569,4
2750,36,M,16,1,726000,6,0,23837,5
2751,55,F,16,1,824000,6,26,20779,2
2752,33,M,22,1,594000,12,33,11976,3
2753,47,F,16,1,260000,6,0,14043,7
2754,36,F,16,1,742000,6,12,5137,1
2755,36,M,22,1,884000,12,185,17350,4
2756,33,F,22,1,469000,12,256,9893,8
2757,55,M,16,1,340000,6,74,24356,7
2758,43,F,22,1,851000,12,172,7850,7
2759,58,M,16,1,706000,6,129,3306,9
2760,28,M,16,1,474000,6,0,20153,2
2761,60,M,16,1,911000,6,12,2772,6
2762,31,M,22,1,534000,12,253,19815,1
2763,33,M,22,1,491000,12,231,19660,10
2764,53,F,16,1,710000,6,103,2424,5
2765,36,M,16,1,816000,6,130,19826,8
2766,32,M,16,1,197000,6,55,20780,4
2767,26,M,22,1,140000,12,232,21536,2
2768,49,F,22,1,239000,12,31,3604,2
2769,39,F,16,1,146000,6,148,17608,6
2770,41,F,16,1,582000,6,0,16185,10
2771,57,F,16,1,199000,6,99,19376,8
2772,28,F,16,1,783000,6,142,8137,9
2773,32,F,16,1,870000,6,41,9029,9
2774,38,F,16,1,673000,6,169,24712,3
2775,57,F,22,1,654000,12,36,15430,5
2776,32,F,22,1,605000,12,6,18072,1
2777,50,F,22,1,679000,12,257,23712,2
2778,52,F,16,1,673000,6,65,11903,2
2779,50,M,22,1,923000,12,105,11772,7
2780,57,M,16,1,939000,6,0,7862,3
2781,33,M,22,1,310000,12,105,5096,1
2782,49,F,22,1,837000,12,13,2512,1
2783,31,M,22,1,538000,12,94,18324,5
2784,42,F,16,1,845000,6,170,9327,1
2785,50,M,22,1,123000,12,242,12062,2
2786,60,F,22,1,115000,12,145,23165,4
2787,31,M,16,1,621000,6,69,21879,5
2788,31,F,16,1,519000,6,71,2784,7
2789,26,F,16,1,509000,6,42,3389,1
2790,27,M,16,1,858000,6,0,1764,6
2791,44,M,22,1,622000,12,40,22087,8
2792,32,M,22,1,604000,12,11,7244,7
2793,33,F,16,1,302000,6,103,22740,3
2794,42,F,22,1,799000,12,147,9117,2
2795,38,F,22,1,690000,12,106,10633,6
2796,51,M,22,1,530000,12,220,5293,10
2797,39,F,16,1,738000,6,131,6804,9
2798,28,F,22,1,241000,12,120,16726,3
2799,39,M,22,1,186000,12,85,17994,10
2800,58,M,16,1,752000,6,103,23849,4
2801,35,M,16,1,580000,6,0,15777,2
2802,42,M,22,1,233000,12,136,5248,4
2803,38,M,16,1,400000,6,15,13127,3
2804,54,F,16,1,170000,6,178,16892,6
2805,25,M,16,1,564000,6,155,23646,4
2806,50,F,16,1,463000,6,178,23166,10
2807,37,F,16,1,145000,6,22,3592,3
2808,28,M,16,1,616000,6,0,20252,7
2809,50,M,22,1,223000,12,112,13770,6
2810,54,F,22,1,577000,12,154,13751,9
2811,41,M,16,1,847000,6,164,5609,2
2812,37,F,16,1,538000,6,162,19826,2
2813,29,M,16,1,465000,6,155,2218,10
2814,44,M,16,1,148000,6,65,3856,5
2815,58,M,16,1,170000,6,0,4786,8
2816,47,M,22,1,654000,12,196,22183,5
2817,34,F,16,1,424000,6,0,13115,2
2818,37,F,16,1,875000,6,74,15586,9
2819,52,M,22,1,254000,12,12,7877,3
2820,34,M,16,1,759000,6,46,14859,7
2821,42,F,16,1,767000,6,107,8792,7
2822,39,M,22,1,231000,12,28,19902,9
2823,37,F,22,1,235000,12,47,20836,7
2824,51,M,22,1,765000,12,186,19182,9
2825,53,F,22,1,701000,12,205,8219,1
2826,48,F,22,1,973000,12,39,4771,6
2827,49,M,22,1,648000,12,85,1985,6
2828,42,F,22,1,486000,12,106,19712,1
2829,38,M,22,1,670000,12,144,23119,8
2830,54,F,16,1,788000,6,93,2222,10
2831,37,F,16,1,921000,6,0,19554,4
2832,31,F,16,1,944000,6,175,19128,3
2833,30,F,16,1,818000,6,0,4678,9
2834,57,F,22,1,711000,12,27,9842,4
2835,42,F,22,1,143000,12,135,18776,9
2836,39,M,16,1,651000,6,26,14650,3
2837,47,M,22,1,769000,12,180,2945,4
2838,25,M,16,1,322000,6,175,8657,3
2839,27,F,22,1,109000,12,220,10020,7
2840,44,F,16,1,819000,6,52,13901,3
2841,49,F,22,1,349000,12,201,20009,3
2842,42,M,22,1,814000,12,180,21648,2
2843,51,F,22,1,721000,12,103,24290,10
2844,34,M,22,1,629000,12,124,7514,9
2845,30,F,22,1,483000,12,84,7976,10
2846,44,M,16,1,666000,6,140,5622,9
2847,60,M,16,1,916000,6,0,2072,2
2848,50,M,22,1,111000,12,147,7318,4
2849,46,M,16,1,725000,6,19,24430,2
2850,58,F,22,1,948000,12,39,7250,7
2851,26,M,22,1,324000,12,52,20038,1
2852,26,F,22,1,973000,12,112,18840,3
2853,41,F,16,1,496000,6,0,11468,3
2854,45,M,22,1,803000,12,249,7354,7
2855,37,F,22,1,818000,12,99,21014,5
2856,59,F,16,1,466000,6,56,7968,6
2857,33,F,22,1,513000,12,5,24548,10
2858,37,M,22,1,215000,12,10,12402,7
2859,53,M,22,1,731000,12,197,7739,2
2860,57,F,16,1,456000,6,25,6050,10
2861,46,M,22,1,516000,12,41,6659,9
2862,37,M,22,1,793000,12,149,19098,1
2863,49,F,22,1,720000,12,58,6299,9
2864,51,M,16,1,465000,6,100,12803,5
2865,47,F,22,1,197000,12,144,7366,8
2866,39,M,16,1,531000,6,110,7994,1
2867,27,M,22,1,348000,12,59,9375,1
2868,47,F,22,1,240000,12,64,3391,10
2869,47,M,16,1,974000,6,77,10385,7
2870,49,F,22,1,926000,12,160,23542,4
2871,46,M,22,1,992000,12,77,1525,2
2872,30,F,22,1,418000,12,188,3033,2
2873,26,F,16,1,114000,6,91,4890,7
2874,31,M,22,1,893000,12,6,13762,4
2875,26,M,16,1,458000,6,68,15282,7
2876,43,F,16,1,471000,6,5,11362,10
2877,48,M,16,1,924000,6,0,18192,1
2878,30,F,16,1,867000,6,88,5887,4
2879,48,M,22,1,150000,12,209,2170,10
2880,54,M,16,1,968000,6,105,19170,8
2881,35,F,16,1,117000,6,0,1425,4
2882,48,F,22,1,752000,12,4,9549,9
2883,54,M,22,1,641000,12,252,8230,10
2884,27,F,22,1,769000,12,182,18534,9
2885,58,M,16,1,491000,6,67,4738,8
2886,56,F,22,1,374000,12,88,2966,3
2887,49,M,16,1,369000,6,69,9584,2
2888,53,F,16,1,576000,6,0,7408,5
2889,59,F,16,1,182000,6,46,5584,8
2890,55,M,22,1,433000,12,25,12999,6
2891,27,F,16,1,282000,6,122,2741,1
2892,25,M,16,1,671000,6,79,9417,10
2893,59,F,16,1,361000,6,11,14436,1
2894,28,M,22,1,970000,12,51,13681,8
2895,43,M,22,1,351000,12,187,11343,1
2896,30,F,22,1,766000,12,184,20214,9
2897,56,M,22,1,819000,12,155,5954,9
2898,28,F,16,1,811000,6,1,15807,1
2899,46,F,22,1,940000,12,115,23390,1
2900,48,F,16,1,542000,6,128,4289,2
2901,39,F,16,1,554000,6,26,2677,3
2902,59,M,22,1,920000,12,111,10129,3
2903,43,F,22,1,915000,12,255,4998,2
2904,51,M,16,1,909000,6,4,20114,6
2905,46,F,22,1,900000,12,4,5167,1
2906,27,F,22,1,912000,12,152,5839,4
2907,42,F,22,1,272000,12,255,2490,8
2908,57,F,16,1,966000,6,0,23176,1
2909,52,M,16,1,619000,6,21,22827,10
2910,37,F,16,1,227000,6,101,3551,4
2911,30,F,16,1,605000,6,41,9784,5
2912,41,F,22,1,112000,12,38,5401,1
2913,40,F,16,1,295000,6,0,6106,4
2914,50,M,16,1,428000,6,174,4201,1
2915,57,F,16,1,414000,6,13,11474,9
2916,46,F,16,1,130000,6,0,12216,2
2917,34,M,16,1,896000,6,0,15363,9
2918,56,F,22,1,547000,12,93,7052,1
2919,28,F,22,1,960000,12,201,4133,9
2920,32,M,16,1,312000,6,7,2223,9
2921,29,F,22,1,424000,12,96,18915,4
2922,33,M,16,1,187000,6,183,19213,6
2923,55,M,22,1,426000,12,223,7919,6
2924,29,M,16,1,314000,6,32,16140,1
2925,35,F,22,1,206000,12,44,21660,10
2926,34,M,16,1,950000,6,191,18007,7
2927,41,F,16,1,316000,6,151,16253,10
2928,43,M,16,1,575000,6,23,3100,7
2929,50,M,22,1,132000,12,66,18689,2
2930,29,F,16,1,724000,6,42,3226,8
2931,28,M,22,1,215000,12,2,13463,7
2932,56,F,16,1,342000,6,102,7811,6
2933,54,M,16,1,575000,6,126,13896,8
2934,54,F,16,1,321000,6,188,20458,3
2935,46,F,22,1,632000,12,174,9174,2
2936,52,M,16,1,732000,6,78,6814,1
2937,45,F,22,1,278000,12,116,15673,6
2938,59,F,22,1,176000,12,166,19010,2
2939,45,M,16,1,304000,6,133,9654,6
2940,45,F,22,1,526000,12,79,11147,4
2941,38,M,16,1,119000,6,150,15188,10
2942,49,F,16,1,1000000,6,0,24759,9
2943,33,M,16,1,554000,6,32,5334,9
2944,35,M,16,1,201000,6,0,12746,9
2945,37,F,22,1,808000,12,61,20697,9
2946,58,M,16,1,120000,6,0,23577,4
2947,26,F,16,1,489000,6,27,19679,8
2948,55,M,22,1,974000,12,123,20063,8
2949,45,M,22,1,319000,12,217,18287,4
2950,48,F,16,1,203000,6,92,13885,2
2951,41,M,16,1,694000,6,122,7766,2
2952,31,F,16,1,706000,6,0,3518,1
2953,25,M,16,1,456000,6,110,3689,4
2954,45,M,16,1,689000,6,0,14210,10
2955,31,F,22,1,709000,12,86,21948,5
2956,38,M,16,1,388000,6,94,2595,5
2957,58,F,22,1,212000,12,124,5386,5
2958,32,F,16,1,909000,6,74,3037,8
2959,50,F,22,1,370000,12,245,21049,5
2960,42,F,22,1,657000,12,155,10211,2
2961,33,F,16,1,905000,6,50,2731,2
2962,47,F,22,1,238000,12,90,3138,8
2963,60,M,22,1,758000,12,199,5387,3
2964,56,M,16,1,600000,6,0,5130,4
2965,55,M,22,1,944000,12,117,6096,9
2966,38,F,16,1,669000,6,0,24650,6
2967,50,M,16,1,685000,6,85,7271,9
2968,32,M,22,1,483000,12,86,10654,1
2969,58,M,16,1,309000,6,0,13992,5
2970,35,M,22,1,547000,12,94,2358,3
2971,29,M,22,1,459000,12,154,23721,3
2972,45,F,16,1,312000,6,31,14466,4
2973,35,M,16,1,673000,6,62,3294,3
2974,47,F,16,1,581000,6,21,1042,5
2975,40,M,16,1,577000,6,0,20062,10
2976,37,F,22,1,279000,12,195,3097,8
2977,26,F,16,1,360000,6,0,10269,4
2978,55,F,16,1,856000,6,106,5749,2
2979,46,M,22,1,376000,12,34,10800,10
2980,40,M,22,1,261000,12,247,11204,3
2981,54,F,16,1,780000,6,96,1291,6
2982,45,M,16,1,401000,6,164,14608,9
2983,45,M,22,1,514000,12,238,4346,6
2984,53,F,22,1,821000,12,153,1105,7
2985,42,F,16,1,387000,6,181,8000,8
2986,56,M,22,1,358000,12,16,12789,8
2987,59,M,16,1,907000,6,17,4451,4
2988,42,M,16,1,726000,6,92,9074,2
2989,54,F,22,1,772000,12,147,14220,7
2990,26,F,22,1,692000,12,199,13969,3
2991,47,M,16,1,448000,6,0,13701,2
2992,52,M,22,1,981000,12,102,13924,1
2993,56,M,22,1,273000,12,193,23171,6
2994,30,M,22,1,110000,12,84,7358,8
2995,58,F,16,1,312000,6,146,22208,8
2996,45,F,22,1,707000,12,112,14965,6
2997,44,M,16,1,782000,6,97,24082,9
2998,57,F,16,1,160000,6,177,5207,1
2999,47,F,22,1,798000,12,124,3575,4
3000,46,F,22,1,522000,12,103,18398,4
3001,55,F,16,1,405000,6,160,18966,2
3002,56,F,16,1,224000,6,186,11471,5
3003,43,F,22,1,452000,12,191,20112,2
3004,40,M,16,1,134000,6,115,13537,5
3005,39,F,22,1,863000,12,6,7192,10
3006,28,F,22,1,129000,12,235,8056,10
3007,33,F,16,1,791000,6,0,22760,6
3008,40,M,16,1,621000,6,0,3551,5
3009,37,F,16,1,887000,6,99,8580,9
3010,54,M,16,1,865000,6,177,20288,4
3011,34,M,22,1,244000,12,123,10525,1
3012,34,F,16,1,445000,6,0,15318,9
3013,46,M,22,1,432000,12,241,20822,4
3014,59,F,22,1,702000,12,130,19366,3
3015,35,M,16,1,523000,6,165,15736,2
3016,30,F,16,1,871000,6,82,7640,10
3017,35,M,22,1,565000,12,159,20989,4
3018,50,F,22,1,787000,12,158,8280,2
3019,48,M,22,1,228000,12,110,10051,1
3020,53,M,22,1,384000,12,241,14428,6
3021,34,F,16,1,313000,6,1,9296,1
3022,33,M,22,1,669000,12,245,7896,8
3023,43,M,22,1,626000,12,187,22359,2
3024,51,M,16,1,941000,6,0,1236,4
3025,42,F,22,1,885000,12,122,17532,7
3026,57,F,16,1,237000,6,125,2993,1
3027,31,M,22,1,565000,12,135,21270,8
3028,36,M,16,1,536000,6,37,18330,6
3029,31,M,16,1,921000,6,35,17045,4
3030,34,M,22,1,342000,12,70,7775,4
3031,32,M,16,1,307000,6,110,7673,10
3032,36,M,22,1,303000,12,177,24631,4
3033,49,F,22,1,819000,12,42,24346,2
3034,43,M,22,1,724000,12,14,20749,2
3035,41,F,22,1,132000,12,134,17502,4
3036,56,M,22,1,219000,12,16,3248,5
3037,30,F,22,1,158000,12,117,1694,4
3038,37,F,22,1,911000,12,234,2507,6
3039,47,M,22,1,762000,12,26,11628,3
3040,59,F,16,1,538000,6,0,18618,6
3041,40,F,22,1,630000,12,207,19279,6
3042,52,M,22,1,641000,12,137,18938,8
3043,26,M,22,1,632000,12,72,4224,1
3044,45,M,16,1,192000,6,135,5197,6
3045,60,M,16,1,115000,6,170,21740,1
3046,49,M,22,1,865000,12,222,23613,4
3047,52,M,22,1,922000,12,152,21025,10
3048,59,M,16,1,960000,6,0,13843,10
3049,38,F,22,1,463000,12,192,18501,6
3050,29,M,16,1,547000,6,102,23324,4
3051,49,M,16,1,246000,6,120,13665,6
3052,42,F,16,1,805000,6,118,17985,2
3053,29,M,16,1,954000,6,0,9229,3
3054,36,M,22,1,222000,12,90,13397,8
3055,60,F,16,1,375000,6,32,12890,10
3056,58,F,22,1,405000,12,82,4192,10
3057,29,F,16,1,487000,6,181,8319,4
3058,43,M,16,1,716000,6,0,1303,10
3059,39,F,16,1,641000,6,167,13826,9
3060,37,F,22,1,689000,12,179,13384,7
3061,58,F,22,1,335000,12,124,15946,6
3062,28,F,16,1,455000,6,0,1647,1
3063,60,F,22,1,216000,12,233,17900,7
3064,56,F,16,1,604000,6,0,22975,10
3065,53,M,16,1,627000,6,0,5667,2
3066,29,F,22,1,912000,12,167,22534,3
3067,45,F,22,1,168000,12,98,4695,5
3068,43,F,16,1,436000,6,0,15461,10
3069,46,M,16,1,699000,6,14,12537,1
3070,54,F,16,1,135000,6,0,1547,8
3071,25,F,22,1,403000,12,113,11590,5
3072,49,F,16,1,383000,6,51,17718,5
3073,41,F,16,1,559000,6,18,8325,5
3074,54,M,16,1,656000,6,0,21277,6
3075,47,F,16,1,215000,6,159,1637,8
3076,46,M,16,1,957000,6,17,20295,7
3077,29,M,22,1,453000,12,138,5509,7
3078,51,M,22,1,107000,12,33,20529,5
3079,25,F,22,1,569000,12,190,17858,3
3080,45,F,16,1,718000,6,87,9606,2
3081,35,M,22,1,783000,12,65,5527,10
3082,41,F,22,1,190000,12,14,18332,10
3083,59,M,16,1,543000,6,15,22195,8
3084,53,M,16,1,115000,6,49,18135,5
3085,52,F,22,1,733000,12,262,17464,2
3086,36,F,22,1,539000,12,230,15937,6
3087,55,M,16,1,753000,6,145,23139,10
3088,31,M,16,1,179000,6,136,14054,5
3089,54,F,16,1,945000,6,0,3549,1
3090,29,F,16,1,135000,6,170,4380,4
3091,31,F,16,1,411000,6,117,23089,10
3092,28,F,22,1,772000,12,249,20972,8
3093,36,M,22,1,491000,12,12,23376,2
3094,50,M,16,1,523000,6,70,5460,10
3095,32,F,16,1,951000,6,178,15294,3
3096,34,M,16,1,167000,6,47,24994,8
3097,48,F,16,1,712000,6,123,3850,3
3098,57,F,22,1,638000,12,40,16700,5
3099,52,F,22,1,334000,12,117,3748,2
3100,30,F,16,1,996000,6,156,1717,5
3101,46,M,22,1,428000,12,39,10545,6
3102,43,M,22,1,951000,12,65,21853,7
3103,50,M,22,1,582000,12,263,7455,4
3104,53,F,22,1,345000,12,17,8878,3
3105,45,M,22,1,666000,12,59,14086,7
3106,50,F,22,1,920000,12,83,23129,8
3107,43,F,22,1,375000,12,18,19957,9
3108,25,F,22,1,907000,12,110,20001,10
3109,51,F,22,1,429000,12,106,12181,6
3110,52,F,22,1,470000,12,165,19087,1
3111,52,F,22,1,344000,12,184,17826,2
3112,59,M,22,1,955000,12,214,24375,1
3113,56,F,16,1,123000,6,0,23912,6
3114,33,M,22,1,965000,12,54,12674,10
3115,30,F,22,1,439000,12,191,6899,10
3116,54,M,22,1,795000,12,124,22303,2
3117,26,M,22,1,627000,12,52,16250,10
3118,45,M,16,1,635000,6,83,23521,6
3119,32,M,16,1,184000,6,109,7458,8
3120,33,F,22,1,767000,12,236,5148,10
3121,48,F,16,1,512000,6,171,3918,3
3122,60,F,22,1,280000,12,21,13472,1
3123,34,M,22,1,473000,12,230,16797,3
3124,57,F,22,1,168000,12,141,24978,2
3125,36,F,22,1,280000,12,134,2436,4
3126,53,M,16,1,652000,6,9,12981,1
3127,38,F,16,1,301000,6,8,18601,10
3128,25,F,22,1,196000,12,190,20244,9
3129,25,F,16,1,453000,6,0,3011,10
3130,48,M,16,1,537000,6,67,19020,2
3131,57,F,22,1,980000,12,1,9445,3
3132,41,F,16,1,526000,6,11,5396,5
3133,53,F,16,1,395000,6,180,1319,8
3134,34,F,16,1,155000,6,125,9344,4
3135,29,M,22,1,480000,12,54,3611,10
3136,55,F,16,1,361000,6,0,12295,3
3137,50,F,16,1,862000,6,0,3752,7
3138,31,M,22,1,126000,12,115,16535,2
3139,37,F,16,1,820000,6,179,7546,4
3140,29,F,16,1,135000,6,0,9587,10
3141,33,F,16,1,617000,6,11,6965,1
3142,46,F,16,1,579000,6,51,9183,4
3143,56,M,22,1,650000,12,122,1889,4
3144,47,F,16,1,711000,6,28,12290,4
3145,33,M,16,1,656000,6,0,22011,7
3146,53,F,22,1,892000,12,162,10910,1
3147,29,F,22,1,758000,12,24,19481,6
3148,35,M,22,1,803000,12,160,19928,1
3149,29,F,16,1,647000,6,156,22245,10
3150,48,F,16,1,454000,6,0,7654,10
3151,36,M,22,1,284000,12,97,23620,10
3152,51,F,22,1,968000,12,38,8275,9
3153,28,M,16,1,745000,6,78,9531,7
3154,59,F,16,1,590000,6,14,20486,7
3155,31,M,16,1,128000,6,47,24053,3
3156,60,M,16,1,798000,6,0,3758,8
3157,46,M,16,1,352000,6,0,22733,8
3158,52,M,22,1,450000,12,17,21778,1
3159,59,M,22,1,913000,12,110,20943,3
3160,35,F,22,1,929000,12,146,24133,1
3161,28,F,16,1,867000,6,39,15893,8
3162,40,M,16,1,869000,6,34,17909,7
3163,31,M,22,1,911000,12,137,8199,2
3164,34,M,16,1,973000,6,3,24745,3
3165,37,F,16,1,564000,6,15,10774,9
3166,38,M,16,1,117000,6,108,18759,8
3167,29,F,16,1,980000,6,0,22592,8
3168,30,F,22,1,463000,12,208,7067,6
3169,58,F,22,1,885000,12,232,14225,2
3170,50,M,22,1,199000,12,216,17585,2
3171,35,M,22,1,258000,12,75,12453,7
3172,30,F,16,1,451000,6,0,18904,10
3173,29,F,16,1,283000,6,0,17745,8
3174,53,F,16,1,748000,6,169,20001,9
3175,55,M,16,1,882000,6,178,12566,2
3176,39,F,16,1,149000,6,169,20556,5
3177,37,M,22,1,195000,12,230,4247,9
3178,41,M,16,1,211000,6,0,13189,1
3179,33,M,16,1,784000,6,0,18887,2
3180,59,F,22,1,687000,12,79,10230,10
3181,25,F,22,1,793000,12,156,18659,2
3182,50,M,16,1,843000,6,0,12951,1
3183,37,F,22,1,216000,12,78,7781,2
3184,26,F,16,1,677000,6,0,16574,5
3185,52,F,16,1,134000,6,25,9936,4
3186,54,M,16,1,303000,6,180,3959,10
3187,60,F,16,1,657000,6,17,16983,9
3188,46,M,22,1,946000,12,169,24999,4
3189,49,M,16,1,445000,6,160,24313,8
3190,53,F,22,1,775000,12,241,9456,1
3191,56,M,22,1,213000,12,134,22864,10
3192,43,F,16,1,586000,6,0,3405,6
3193,38,F,22,1,611000,12,50,6494,6
3194,44,F,16,1,694000,6,106,19707,3
3195,30,F,16,1,196000,6,0,11396,2
3196,52,F,16,1,257000,6,55,10898,4
3197,25,M,22,1,253000,12,161,17885,9
3198,46,F,16,1,981000,6,123,21303,3
3199,44,F,22,1,177000,12,70,16244,8
3200,29,M,22,1,850000,12,136,14687,7
3201,41,M,16,1,317000,6,69,16541,4
3202,53,M,22,1,500000,12,124,12890,10
3203,59,M,22,1,417000,12,107,19881,8
3204,36,F,22,1,318000,12,213,9530,4
3205,57,M,16,1,617000,6,0,10677,3
3206,32,M,22,1,942000,12,11,1143,7
3207,33,F,22,1,775000,12,229,12618,8
3208,45,M,22,1,887000,12,168,12613,5
3209,40,F,16,1,937000,6,132,22398,3
3210,35,F,22,1,309000,12,193,16712,2
3211,54,M,16,1,334000,6,125,11339,10
3212,54,M,22,1,279000,12,252,24724,5
3213,51,M,16,1,217000,6,92,12450,6
3214,53,M,16,1,929000,6,0,2452,10
3215,60,M,16,1,253000,6,11,4538,8
3216,59,F,16,1,517000,6,0,1529,1
3217,48,F,22,1,328000,12,14,15166,1
3218,28,M,22,1,680000,12,173,8500,1
3219,39,M,16,1,854000,6,112,24430,9
3220,50,M,22,1,755000,12,98,1666,1
3221,45,F,16,1,185000,6,72,14649,5
3222,36,M,16,1,718000,6,152,16679,8
3223,51,F,16,1,318000,6,79,12361,2
3224,57,M,22,1,237000,12,108,10573,1
3225,58,M,16,1,364000,6,180,22215,9
3226,26,M,22,1,172000,12,40,14429,6
3227,34,F,22,1,807000,12,2,18552,7
3228,38,M,16,1,225000,6,0,9573,10
3229,41,F,22,1,938000,12,45,23630,2
3230,39,M,22,1,214000,12,189,11996,7
3231,37,M,16,1,538000,6,134,4790,5
3232,50,M,22,1,178000,12,21,19036,7
3233,29,M,22,1,372000,12,150,7119,3
3234,31,F,22,1,909000,12,131,11510,5
3235,32,M,16,1,339000,6,0,19549,8
3236,52,F,22,1,987000,12,87,10466,2
3237,37,F,22,1,957000,12,10,13469,8
3238,28,F,16,1,589000,6,81,13731,6
3239,33,F,22,1,186000,12,212,24015,8
3240,44,F,22,1,525000,12,76,22513,9
3241,47,M,16,1,799000,6,190,6377,2
3242,56,F,16,1,326000,6,21,17150,5
3243,60,M,22,1,617000,12,248,4077,8
3244,46,M,16,1,907000,6,17,3932,5
3245,39,M,22,1,857000,12,12,8404,3
3246,48,F,16,1,467000,6,163,19836,1
3247,52,M,16,1,186000,6,163,22422,6
3248,51,M,22,1,858000,12,60,13320,7
3249,36,M,22,1,910000,12,173,5026,3
3250,36,F,22,1,720000,12,57,24282,4
3251,48,M,22,1,190000,12,108,18849,4
3252,39,M,22,1,914000,12,18,11709,3
3253,60,F,16,1,224000,6,0,20762,7
3254,45,F,16,1,388000,6,154,15061,7
3255,54,M,22,1,769000,12,161,10204,2
3256,38,M,22,1,259000,12,47,18479,1
3257,46,F,16,1,236000,6,127,16369,9
3258,36,M,22,1,441000,12,176,3208,2
3259,59,F,16,1,316000,6,151,20796,9
3260,60,M,22,1,953000,12,117,14471,10
3261,28,M,22,1,778000,12,84,16607,5
3262,25,F,22,1,449000,12,30,23629,5
3263,37,F,22,1,951000,12,49,8039,5
3264,34,F,16,1,297000,6,80,17476,3
3265,31,M,16,1,811000,6,0,2281,7
3266,30,M,16,1,412000,6,90,23123,3
3267,46,M,22,1,810000,12,215,14031,4
3268,40,F,22,1,173000,12,151,11247,8
3269,51,M,22,1,945000,12,193,9614,8
3270,56,M,22,1,733000,12,14,15446,8
3271,56,F,22,1,893000,12,255,18174,10
3272,47,F,22,1,532000,12,226,3664,9
3273,29,F,22,1,497000,12,6,11959,4
3274,58,F,16,1,223000,6,0,14632,2
3275,27,M,16,1,500000,6,47,1465,8
3276,28,M,22,1,824000,12,125,1978,9
3277,28,F,16,1,825000,6,169,24627,6
3278,60,M,16,1,279000,6,0,3976,2
3279,48,M,16,1,499000,6,40,20325,4
3280,55,M,22,1,617000,12,82,13129,3
3281,37,M,22,1,377000,12,130,14375,4
3282,56,F,16,1,904000,6,0,14913,4
3283,45,M,22,1,454000,12,89,21195,5
3284,41,F,16,1,701000,6,0,4818,5
3285,56,M,22,1,909000,12,188,20474,5
3286,28,F,16,1,785000,6,86,13706,7
3287,52,F,16,1,554000,6,53,17076,10
3288,51,F,16,1,563000,6,15,3054,6
3289,33,F,16,1,439000,6,172,3511,1
3290,28,M,16,1,316000,6,55,17544,3
3291,34,F,16,1,446000,6,185,22382,5
3292,60,F,16,1,484000,6,0,3236,2
3293,33,F,22,1,745000,12,140,15992,8
3294,30,M,22,1,510000,12,178,2743,9
3295,59,M,16,1,394000,6,0,20424,8
3296,42,F,16,1,560000,6,144,20943,4
3297,25,F,16,1,788000,6,0,22747,4
3298,41,M,16,1,156000,6,83,10318,6
3299,52,M,22,1,980000,12,195,12440,2
3300,30,F,16,1,554000,6,179,23659,2
3301,45,M,16,1,645000,6,112,24249,10
3302,30,F,16,1,391000,6,29,13415,3
3303,39,F,22,1,750000,12,106,23748,8
3304,40,F,16,1,923000,6,30,5547,6
3305,33,F,16,1,335000,6,0,14667,10
3306,36,F,22,1,931000,12,139,16962,6
3307,43,F,16,1,283000,6,75,1000,2
3308,44,M,16,1,473000,6,66,21015,5
3309,31,M,16,1,579000,6,100,4675,6
